,index,titles,urls,asin,asin_url
105,105,"Princeton Review AP Computer Science A Prep, 2023: 4 Practice Tests + Complete Content Review + Strategies & Techniques (College Test Preparation)",https://www.amazon.com/Princeton-Review-Computer-Science-Prep/dp/0593450728/ref=sr_1_101?qid=1676965020&s=books&sr=1-101,0593450728,https://www.amazon.com/dp/0593450728/
106,106,"Mythical Man-Month, The: Essays on Software Engineering, Anniversary Edition",https://www.amazon.com/Mythical-Man-Month-Software-Engineering-Anniversary/dp/0201835959/ref=sr_1_102?qid=1676965020&s=books&sr=1-102,0201835959,https://www.amazon.com/dp/0201835959/
107,107,"SQL: 3 books 1 - The Ultimate Beginner, Intermediate & Expert Guides To Master SQL Programming Quickly with Practical Exercises",https://www.amazon.com/SQL-Intermediate-Programming-Practical-Exercises/dp/B0B5MM3RMK/ref=sr_1_103?qid=1676965020&s=books&sr=1-103,B0B5MM3RMK,https://www.amazon.com/dp/B0B5MM3RMK/
108,108,Teach Yourself VISUALLY Windows 11 (Teach Yourself VISUALLY (Tech)),https://www.amazon.com/Teach-Yourself-VISUALLY-Windows-Tech/dp/1119866448/ref=sr_1_104?qid=1676965020&s=books&sr=1-104,1119866448,https://www.amazon.com/dp/1119866448/
109,109,DAMA-DMBOK: Data Management Body of Knowledge: 2nd Edition,https://www.amazon.com/DAMA-DMBOK-Data-Management-Body-Knowledge/dp/1634622340/ref=sr_1_105?qid=1676965020&s=books&sr=1-105,1634622340,https://www.amazon.com/dp/1634622340/
110,110,"Black Hat Python, 2nd Edition: Python Programming for Hackers and Pentesters",https://www.amazon.com/Black-Hat-Python-2nd-Programming/dp/1718501129/ref=sr_1_106?qid=1676965020&s=books&sr=1-106,1718501129,https://www.amazon.com/dp/1718501129/
111,111,Rust Atomics and Locks: Low-Level Concurrency in Practice,https://www.amazon.com/Rust-Atomics-Locks-Low-Level-Concurrency/dp/1098119444/ref=sr_1_107?qid=1676965020&s=books&sr=1-107,1098119444,https://www.amazon.com/dp/1098119444/
112,112,Windows 11 For Seniors For Dummies (For Dummies (Computer/Tech)),https://www.amazon.com/Windows-Seniors-Dummies-Computer-Tech/dp/1119846501/ref=sr_1_113?qid=1676965029&s=books&sr=1-113,1119846501,https://www.amazon.com/dp/1119846501/
113,113,"Art of Computer Programming, The, Volumes 1-4B, Boxed Set (Art of Computer Programming, 1-4)",https://www.amazon.com/Computer-Programming-Volumes-1-4B-Boxed/dp/0137935102/ref=sr_1_114?qid=1676965029&s=books&sr=1-114,0137935102,https://www.amazon.com/dp/0137935102/
114,114,Python Programming for Beginners: The Complete Guide to Mastering Python in 7 Days with Hands-On Exercises – Top Secret Coding Tips to Get an Unfair Advantage and Land Your Dream Job!,https://www.amazon.com/Python-Programming-Beginners-Mastering-Hands-ebook/dp/B0BTTTBZ9H/ref=sr_1_115?qid=1676965029&s=books&sr=1-115,B0BTTTBZ9H,https://www.amazon.com/dp/B0BTTTBZ9H/
115,115,Software Engineering at Google: Lessons Learned from Programming Over Time,https://www.amazon.com/Software-Engineering-Google-Lessons-Programming/dp/1492082791/ref=sr_1_116?qid=1676965029&s=books&sr=1-116,1492082791,https://www.amazon.com/dp/1492082791/
116,116,Head First Java: A Brain-Friendly Guide,https://www.amazon.com/Head-First-Java-Brain-Friendly-Guide/dp/1491910771/ref=sr_1_117?qid=1676965029&s=books&sr=1-117,1491910771,https://www.amazon.com/dp/1491910771/
117,117,Networking All-in-One For Dummies (For Dummies (Computer/Tech)),https://www.amazon.com/Networking-All-One-Dummies-Computer/dp/1119689015/ref=sr_1_113?qid=1676965029&s=books&sr=1-113,1119689015,https://www.amazon.com/dp/1119689015/
118,118,"The Rust Programming Language, 2nd Edition",https://www.amazon.com/Rust-Programming-Language-2nd/dp/1718503105/ref=sr_1_114?qid=1676965029&s=books&sr=1-114,1718503105,https://www.amazon.com/dp/1718503105/
119,119,"Reinforcement Learning, second edition: An Introduction (Adaptive Computation and Machine Learning series)",https://www.amazon.com/Reinforcement-Learning-Introduction-Adaptive-Computation/dp/0262039249/ref=sr_1_115?qid=1676965029&s=books&sr=1-115,0262039249,https://www.amazon.com/dp/0262039249/
120,120,"Transformers for Natural Language Processing: Build, train, and fine-tune deep neural network architectures for NLP with Python, PyTorch, TensorFlow, BERT, and GPT-3, 2nd Edition",https://www.amazon.com/Transformers-Natural-Language-Processing-architectures/dp/1803247339/ref=sr_1_116?qid=1676965029&s=books&sr=1-116,1803247339,https://www.amazon.com/dp/1803247339/
121,121,Four Battlegrounds: Power in the Age of Artificial Intelligence,https://www.amazon.com/Four-Battlegrounds-Power-Artificial-Intelligence/dp/0393866866/ref=sr_1_117?qid=1676965029&s=books&sr=1-117,0393866866,https://www.amazon.com/dp/0393866866/
122,122,Adobe Photoshop Classroom in a Book (2022 release),https://www.amazon.com/Adobe-Photoshop-Classroom-Book-release/dp/0137621108/ref=sr_1_118?qid=1676965029&s=books&sr=1-118,0137621108,https://www.amazon.com/dp/0137621108/
123,123,Data Science for Business: What You Need to Know about Data Mining and Data-Analytic Thinking,https://www.amazon.com/Data-Science-Business-Data-Analytic-Thinking/dp/1449361323/ref=sr_1_119?qid=1676965029&s=books&sr=1-119,1449361323,https://www.amazon.com/dp/1449361323/
124,124,Starting Out with C++ from Control Structures to Objects,https://www.amazon.com/Starting-Out-Control-Structures-Objects/dp/0134498372/ref=sr_1_120?qid=1676965029&s=books&sr=1-120,0134498372,https://www.amazon.com/dp/0134498372/
125,125,Site Reliability Engineering: How Google Runs Production Systems,https://www.amazon.com/Site-Reliability-Engineering-Production-Systems/dp/149192912X/ref=sr_1_121?qid=1676965029&s=books&sr=1-121,149192912X,https://www.amazon.com/dp/149192912X/
126,126,CompTIA CySA+ Study Guide Exam CS0-002,https://www.amazon.com/CompTIA-CySA-Study-Guide-CS0-002/dp/1119684056/ref=sr_1_122?qid=1676965029&s=books&sr=1-122,1119684056,https://www.amazon.com/dp/1119684056/
127,127,C++ Primer (5th Edition),https://www.amazon.com/Primer-5th-Stanley-B-Lippman/dp/0321714113/ref=sr_1_123?qid=1676965029&s=books&sr=1-123,0321714113,https://www.amazon.com/dp/0321714113/
128,128,"Eloquent JavaScript, 3rd Edition: A Modern Introduction to Programming",https://www.amazon.com/Eloquent-JavaScript-3rd-Introduction-Programming/dp/1593279507/ref=sr_1_129?qid=1676965037&s=books&sr=1-129,1593279507,https://www.amazon.com/dp/1593279507/
129,129,CompTIA Network+ N10-008 Exam Cram,https://www.amazon.com/CompTIA-Network-N10-008-Exam-Cram/dp/013737576X/ref=sr_1_130?qid=1676965037&s=books&sr=1-130,013737576X,https://www.amazon.com/dp/013737576X/
130,130,Trustworthy Online Controlled Experiments,https://www.amazon.com/Trustworthy-Online-Controlled-Experiments-Practical/dp/1108724264/ref=sr_1_131?qid=1676965037&s=books&sr=1-131,1108724264,https://www.amazon.com/dp/1108724264/
131,131,"A Common-Sense Guide to Data Structures and Algorithms, Second Edition: Level Up Your Core Programming Skills",https://www.amazon.com/Common-Sense-Guide-Structures-Algorithms-Second/dp/1680507222/ref=sr_1_132?qid=1676965037&s=books&sr=1-132,1680507222,https://www.amazon.com/dp/1680507222/
132,132,Adobe Illustrator Classroom in a Book (2023 Release),https://www.amazon.com/Adobe-Illustrator-Classroom-Book-Release/dp/0137967179/ref=sr_1_133?qid=1676965037&s=books&sr=1-133,0137967179,https://www.amazon.com/dp/0137967179/
133,133,Operator Handbook: Red Team + OSINT + Blue Team Reference,https://www.amazon.com/Operator-Handbook-Team-OSINT-Reference/dp/B085RR67H5/ref=sr_1_129?qid=1676965037&s=books&sr=1-129,B085RR67H5,https://www.amazon.com/dp/B085RR67H5/
134,134,Terraform: Up and Running: Writing Infrastructure as Code,https://www.amazon.com/Terraform-Running-Writing-Infrastructure-Code/dp/1098116747/ref=sr_1_130?qid=1676965037&s=books&sr=1-130,1098116747,https://www.amazon.com/dp/1098116747/
135,135,Hacking the System Design Interview: Real Big Tech Interview Questions and In-depth Solutions,https://www.amazon.com/Hacking-System-Design-Interview-depth/dp/B0B7QHRK5Q/ref=sr_1_131?qid=1676965037&s=books&sr=1-131,B0B7QHRK5Q,https://www.amazon.com/dp/B0B7QHRK5Q/
136,136,(ISC)2 CISSP Certified Information Systems Security Professional Official Practice Tests,https://www.amazon.com/Certified-Information-Security-Professional-Official/dp/1119787637/ref=sr_1_132?qid=1676965037&s=books&sr=1-132,1119787637,https://www.amazon.com/dp/1119787637/
137,137,"CCNA 200-301 Official Cert Guide, Volume 1",https://www.amazon.com/CCNA-200-301-Official-Cert-Guide/dp/0135792738/ref=sr_1_133?qid=1676965037&s=books&sr=1-133,0135792738,https://www.amazon.com/dp/0135792738/
138,138,"JavaScript from Beginner to Professional: Learn JavaScript quickly by building fun, interactive, and dynamic web apps, games, and pages",https://www.amazon.com/JavaScript-Beginner-Professional-building-interactive/dp/1800562527/ref=sr_1_134?qid=1676965037&s=books&sr=1-134,1800562527,https://www.amazon.com/dp/1800562527/
139,139,"Electronics for Beginners: A Practical Introduction to Schematics, Circuits, and Microcontrollers",https://www.amazon.com/Electronics-Beginners-Introduction-Schematics-Microcontrollers/dp/1484259785/ref=sr_1_135?qid=1676965037&s=books&sr=1-135,1484259785,https://www.amazon.com/dp/1484259785/
140,140,"Hacking: The Art of Exploitation, 2nd Edition",https://www.amazon.com/Hacking-Art-Exploitation-Jon-Erickson/dp/1593271441/ref=sr_1_136?qid=1676965037&s=books&sr=1-136,1593271441,https://www.amazon.com/dp/1593271441/
141,141,JavaScript and jQuery: Interactive Front-End Web Development,https://www.amazon.com/JavaScript-JQuery-Interactive-Front-End-Development/dp/1118531647/ref=sr_1_137?qid=1676965037&s=books&sr=1-137,1118531647,https://www.amazon.com/dp/1118531647/
142,142,"Artificial Intelligence: A Modern Approach, Global Edition",https://www.amazon.com/Artificial-Intelligence-Modern-Approach-Global/dp/1292401133/ref=sr_1_138?qid=1676965037&s=books&sr=1-138,1292401133,https://www.amazon.com/dp/1292401133/
143,143,"Becoming a Data Head: How to Think, Speak, and Understand Data Science, Statistics, and Machine Learning",https://www.amazon.com/Becoming-Data-Head-Understand-Statistics/dp/1119741742/ref=sr_1_139?qid=1676965037&s=books&sr=1-139,1119741742,https://www.amazon.com/dp/1119741742/
144,144,Deep Learning for Coders with Fastai and PyTorch: AI Applications Without a PhD,https://www.amazon.com/Deep-Learning-Coders-fastai-PyTorch/dp/1492045527/ref=sr_1_145?qid=1676965043&s=books&sr=1-145,1492045527,https://www.amazon.com/dp/1492045527/
145,145,(ISC)2 CCSP Certified Cloud Security Professional Official Study Guide & Practice Tests Bundle,https://www.amazon.com/Certified-Security-Professional-Official-Practice/dp/1119909430/ref=sr_1_146?qid=1676965043&s=books&sr=1-146,1119909430,https://www.amazon.com/dp/1119909430/
146,146,CISM Certified Information Security Manager Study Guide,https://www.amazon.com/Certified-Information-Security-Manager-Study/dp/1119801931/ref=sr_1_147?qid=1676965043&s=books&sr=1-147,1119801931,https://www.amazon.com/dp/1119801931/
147,147,Probabilistic Machine Learning: An Introduction (Adaptive Computation and Machine Learning series),https://www.amazon.com/Probabilistic-Machine-Learning-Introduction-Computation/dp/0262046822/ref=sr_1_148?qid=1676965043&s=books&sr=1-148,0262046822,https://www.amazon.com/dp/0262046822/
148,148,"How Linux Works, 3rd Edition: What Every Superuser Should Know",https://www.amazon.com/How-Linux-Works-Brian-Ward/dp/1718500408/ref=sr_1_149?qid=1676965043&s=books&sr=1-149,1718500408,https://www.amazon.com/dp/1718500408/
149,149,Effective Modern C++: 42 Specific Ways to Improve Your Use of C++11 and C++14,https://www.amazon.com/Effective-Modern-Specific-Ways-Improve/dp/1491903996/ref=sr_1_145?qid=1676965043&s=books&sr=1-145,1491903996,https://www.amazon.com/dp/1491903996/
150,150,"Introduction to Algorithms, 3rd Edition (The MIT Press)",https://www.amazon.com/Introduction-Algorithms-3rd-MIT-Press/dp/0262033844/ref=sr_1_146?qid=1676965043&s=books&sr=1-146,0262033844,https://www.amazon.com/dp/0262033844/
151,151,CCNA 200-301 Portable Command Guide,https://www.amazon.com/CCNA-200-301-Portable-Command-Guide/dp/0135937825/ref=sr_1_147?qid=1676965043&s=books&sr=1-147,0135937825,https://www.amazon.com/dp/0135937825/
152,152,Book of Why,https://www.amazon.com/Book-Why-Science-Cause-Effect/dp/1541698967/ref=sr_1_148?qid=1676965043&s=books&sr=1-148,1541698967,https://www.amazon.com/dp/1541698967/
153,153,GIS Tutorial for ArcGIS Pro 2.8,https://www.amazon.com/GIS-Tutorial-ArcGIS-Pro-2-8/dp/1589486803/ref=sr_1_149?qid=1676965043&s=books&sr=1-149,1589486803,https://www.amazon.com/dp/1589486803/
154,154,Getting to Know ArcGIS Pro 2.8,https://www.amazon.com/Getting-Know-ArcGIS-Pro-2-8/dp/158948701X/ref=sr_1_150?qid=1676965043&s=books&sr=1-150,158948701X,https://www.amazon.com/dp/158948701X/
155,155,101 Most Popular Excel Formulas (101 Excel Series),https://www.amazon.com/Most-Popular-Excel-Formulas-Microsoft/dp/1700300911/ref=sr_1_151?qid=1676965043&s=books&sr=1-151,1700300911,https://www.amazon.com/dp/1700300911/
156,156,Introduction to Statistics: An Intuitive Guide for Analyzing Data and Unlocking Discoveries,https://www.amazon.com/Introduction-Statistics-Intuitive-Analyzing-Discoveries/dp/1735431109/ref=sr_1_152?qid=1676965043&s=books&sr=1-152,1735431109,https://www.amazon.com/dp/1735431109/
157,157,Elements of Programming Interviews in Python: The Insiders' Guide,https://www.amazon.com/Elements-Programming-Interviews-Python-Insiders/dp/1537713949/ref=sr_1_153?qid=1676965043&s=books&sr=1-153,1537713949,https://www.amazon.com/dp/1537713949/
158,158,Mastering Graphics Programming with Vulkan: Develop a modern rendering engine from first principles to state-of-the-art techniques,https://www.amazon.com/Mastering-Graphics-Programming-Vulkan-state/dp/1803244798/ref=sr_1_154?qid=1676965043&s=books&sr=1-154,1803244798,https://www.amazon.com/dp/1803244798/
159,159,Linux Pocket Guide: Essential Commands,https://www.amazon.com/Linux-Pocket-Guide-Essential-Commands/dp/1491927577/ref=sr_1_155?qid=1676965043&s=books&sr=1-155,1491927577,https://www.amazon.com/dp/1491927577/
160,160,"Learning Tableau 2022: Create effective data visualizations, build interactive visual analytics, and improve your data storytelling capabilities, 5th Edition",https://www.amazon.com/Learning-Tableau-2022-visualizations-storytelling/dp/1801072329/ref=sr_1_161?qid=1676965049&s=books&sr=1-161,1801072329,https://www.amazon.com/dp/1801072329/
161,161,PHR and SPHR Professional in Human Resources Certification Complete Study Guide: 2018 Exams,https://www.amazon.com/Professional-Human-Resources-Certification-Complete/dp/1119426529/ref=sr_1_162?qid=1676965049&s=books&sr=1-162,1119426529,https://www.amazon.com/dp/1119426529/
162,162,Structure and Interpretation of Computer Programs - 2nd Edition (MIT Electrical Engineering and Computer Science),https://www.amazon.com/Structure-Interpretation-Computer-Programs-Engineering/dp/0262510871/ref=sr_1_163?qid=1676965049&s=books&sr=1-163,0262510871,https://www.amazon.com/dp/0262510871/
163,163,"Engineers Survival Guide: Advice, tactics, and tricks After a decade of working at Facebook, Snapchat, and Microsoft",https://www.amazon.com/Engineers-Survival-Guide-Facebook-Microsoft/dp/B09MBZBGFK/ref=sr_1_164?qid=1676965049&s=books&sr=1-164,B09MBZBGFK,https://www.amazon.com/dp/B09MBZBGFK/
164,164,"CTS Certified Technology Specialist Exam Guide, Third Edition",https://www.amazon.com/Certified-Technology-Specialist-Guide-Third/dp/1260136086/ref=sr_1_165?qid=1676965049&s=books&sr=1-165,1260136086,https://www.amazon.com/dp/1260136086/
165,165,Age of Invisible Machines: A Practical Guide to Creating a Hyperautomated Ecosystem of Intelligent Digital Workers,https://www.amazon.com/Age-Invisible-Machines-Hyperautomated-Intelligent/dp/1119899923/ref=sr_1_161?qid=1676965049&s=books&sr=1-161,1119899923,https://www.amazon.com/dp/1119899923/
166,166,"Machine Learning for Algorithmic Trading: Predictive models to extract signals from market and alternative data for systematic trading strategies with Python, 2nd Edition",https://www.amazon.com/Machine-Learning-Algorithmic-Trading-alternative/dp/1839217715/ref=sr_1_162?qid=1676965049&s=books&sr=1-162,1839217715,https://www.amazon.com/dp/1839217715/
167,167,What Great Principals Do Differently: Twenty Things That Matter Most,https://www.amazon.com/What-Great-Principals-Do-Differently/dp/036734467X/ref=sr_1_163?qid=1676965049&s=books&sr=1-163,036734467X,https://www.amazon.com/dp/036734467X/
168,168,slide:ology: The Art and Science of Creating Great Presentations,https://www.amazon.com/slide-ology-Science-Creating-Presentations/dp/0596522347/ref=sr_1_164?qid=1676965049&s=books&sr=1-164,0596522347,https://www.amazon.com/dp/0596522347/
169,169,"The Tech Contracts Handbook: Software Licenses, Cloud Computing Agreements, and Other IT Contracts for Lawyers and Businesspeople",https://www.amazon.com/Tech-Contracts-Handbook-Agreements-Businesspeople/dp/1641058536/ref=sr_1_165?qid=1676965049&s=books&sr=1-165,1641058536,https://www.amazon.com/dp/1641058536/
170,170,Cisco CCNA Certification: Exam 200-301,https://www.amazon.com/Cisco-CCNA-Certification-Set-200-301/dp/1119677610/ref=sr_1_166?qid=1676965049&s=books&sr=1-166,1119677610,https://www.amazon.com/dp/1119677610/
171,171,Crafting Interpreters,https://www.amazon.com/Crafting-Interpreters-Robert-Nystrom/dp/0990582930/ref=sr_1_167?qid=1676965049&s=books&sr=1-167,0990582930,https://www.amazon.com/dp/0990582930/
172,172,The Brand Gap: How to Bridge the Distance Between Business Strategy and Design,https://www.amazon.com/Brand-Gap-Distance-Business-Strategy/dp/0321348109/ref=sr_1_168?qid=1676965049&s=books&sr=1-168,0321348109,https://www.amazon.com/dp/0321348109/
173,173,"ITF+ CompTIA IT Fundamentals All-in-One Exam Guide, Second Edition (Exam FC0-U61)",https://www.amazon.com/CompTIA-Fundamentals-Guide-Second-FC0-U61/dp/1260441873/ref=sr_1_169?qid=1676965049&s=books&sr=1-169,1260441873,https://www.amazon.com/dp/1260441873/
174,174,CompTIA Linux+ Study Guide: Exam XK0-005,https://www.amazon.com/CompTIA-Linux-Study-Guide-XK0-005/dp/1119878942/ref=sr_1_170?qid=1676965049&s=books&sr=1-170,1119878942,https://www.amazon.com/dp/1119878942/
